date,home_team,away_team,home_form,away_form,home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_goals_scored_avg_5,away_goals_scored_avg_5,home_draw_rate,away_draw_rate,home_rank_points,away_rank_points,rank_diff,home_elo,away_elo,elo_diff,home_squad_value_log,away_squad_value_log,squad_value_log_diff,home_attack_vs_away_def,away_attack_vs_home_def,h2h_home_winrate,h2h_avg_goals,is_neutral,outcome,home_goals,away_goals
2011-10-07,Serbia,Italy,0.6222222222222222,0.8444444444444444,1.4,1.2,1.9,0.5,1.4,1.8,0.15,0.3,855.0,1142.0,-287.0,1716.0309532905958,1861.5701790835833,-145.5392257929875,6.966594571353493,7.343694538898463,-0.37709996754496977,2.8,1.5833333333333333,0.0,2.3333333333333335,0,1,1.0,1.0
2011-10-07,Slovakia,Russia,0.5814814814814814,0.7148148148148148,1.0,1.2,1.2,0.6,0.6,1.0,0.2,0.15,662.0,954.0,-292.0,1682.9693328022408,1762.7501216453134,-79.78078884307251,6.633270195488075,7.109341351281261,-0.4760711557931856,1.6666666666666667,1.0,0.3333333333333333,1.0,0,2,0.0,1.0
2011-10-07,Wales,Switzerland,0.28148148148148144,0.5185185185185185,0.8,1.5,1.1,0.9,0.6,1.8,0.1,0.3,374.0,886.0,-512.0,1541.5109078631244,1741.8955526676455,-200.38464480452103,6.0,8.251899381299062,-2.2518993812990615,0.888888888888889,0.7333333333333334,0.0,3.0,0,0,2.0,0.0
2011-10-07,United States Virgin Islands,Haiti,0.2296296296296296,0.5,0.8,5.2,1.6,1.5,1.0,2.8,0.0,0.4,1000.0,305.0,695.0,1263.5108433017585,1507.399109614199,-243.88826631244046,7.170696227168975,7.126385437911946,0.044310789257028915,0.5333333333333333,0.3076923076923077,0.0,6.0,0,2,0.0,7.0
2011-10-07,Uruguay,Bolivia,0.6074074074074074,0.2037037037037037,1.5,1.1,0.4,1.7,1.6,0.2,0.35,0.2,1184.0,412.0,772.0,1861.9109459230485,1547.3514712384213,314.5594746846273,8.405294807692064,6.015387875268379,2.389906932423685,0.8823529411764706,0.36363636363636365,0.5,1.9,0,0,4.0,2.0
2011-10-07,Saint Vincent and the Grenadines,Guatemala,0.3037037037037037,0.5074074074074074,0.8,2.4,1.4,1.3,0.8,2.2,0.05,0.15,1000.0,302.0,698.0,1401.728395866318,1547.5801858716884,-145.8517900053705,7.170696227168975,6.0,1.1706962271689747,0.6153846153846154,0.5833333333333334,0.0,3.5,0,2,0.0,3.0
2011-10-07,Turkey,Germany,0.6074074074074074,0.9333333333333333,1.3,1.0,3.1,0.8,1.0,3.6,0.3,0.05,754.0,1290.0,-536.0,1729.168681442738,1987.3726996238365,-258.2040181810985,8.354363349143007,8.848800712314043,-0.4944373631710359,1.625,3.1,0.25,2.25,0,2,1.0,3.0
2011-10-07,Saint Lucia,Canada,0.20740740740740737,0.6296296296296297,1.3,3.2,1.3,1.0,2.0,1.8,0.0,0.2,1000.0,395.0,605.0,1273.4222329748397,1651.074998619516,-377.65276564467626,7.170696227168975,7.7039338850976575,-0.5332376579286828,1.3,0.40625,0.0,5.0,0,2,0.0,7.0
2011-10-08,Liechtenstein,Scotland,0.21481481481481482,0.4962962962962963,0.4,2.1,1.1,1.3,0.4,1.4,0.15,0.15,270.0,572.0,-302.0,1291.4938686076375,1654.8828363808261,-363.3889677731886,6.0,7.806991139368828,-1.8069911393688276,0.3076923076923077,0.5238095238095238,0.0,3.0,0,2,0.0,1.0
2011-10-11,Denmark,Portugal,0.7,0.7407407407407407,1.6,1.1,2.7,1.1,2.2,3.2,0.2,0.3,893.0,1158.0,-265.0,1756.5999109377121,1861.886676885992,-105.28676594827994,7.023250603834614,8.821573208171753,-1.7983226043371383,1.4545454545454546,2.4545454545454546,0.25,3.25,0,0,2.0,1.0
2011-10-11,Albania,Romania,0.26666666666666666,0.6074074074074074,0.7,1.7,1.5,0.9,0.6,2.0,0.3,0.35,474.0,584.0,-110.0,1488.298659848156,1663.973218752646,-175.67455890449014,6.19803125219123,6.469934768506174,-0.2719035163149437,0.7777777777777777,0.8823529411764706,0.0,3.6666666666666665,0,1,1.0,1.0
2011-10-11,Antigua and Barbuda,United States Virgin Islands,0.6370370370370371,0.21481481481481482,2.3,1.6,0.7,5.4,3.4,1.0,0.15,0.0,345.0,1000.0,-655.0,1469.4382507058765,1248.3509691183797,221.08728158749682,6.0,7.170696227168975,-1.1706962271689747,0.4259259259259259,0.43749999999999994,1.0,9.0,0,0,10.0,0.0
2011-10-11,Australia,Oman,0.8037037037037037,0.548148148148148,2.1,0.6,0.8,0.7,2.4,0.8,0.2,0.3,882.0,319.0,563.0,1871.7646537704215,1663.9906336244821,207.7740201459394,7.628852647747616,6.0,1.6288526477476157,3.0000000000000004,1.3333333333333335,0.6666666666666666,2.0,0,0,3.0,0.0
2011-10-11,Bermuda,Guyana,0.48518518518518516,0.45185185185185184,1.9,1.3,1.0,2.0,1.0,1.4,0.26666666666666666,0.0,30.0,278.0,-248.0,1382.9739040561824,1496.1569270587438,-113.18302300256141,6.0,6.0,0.0,0.95,0.7692307692307692,0.0,3.0,0,1,1.0,1.0
2011-10-11,Bolivia,Colombia,0.1888888888888889,0.5555555555555556,0.6,1.7,1.1,1.0,0.6,1.0,0.2,0.2,412.0,738.0,-326.0,1551.5099695519318,1745.9112241767784,-194.40125462484662,6.015387875268379,8.119886290144262,-2.1044984148758825,0.6,0.6470588235294118,0.2,2.0,0,2,1.0,2.0
2011-10-11,Bulgaria,Wales,0.3,0.3333333333333333,1.0,2.0,0.9,1.5,0.6,1.0,0.4,0.1,558.0,374.0,184.0,1619.5539927106695,1535.7037388530964,83.85025385757308,6.4105988239817115,6.0,0.41059882398171155,0.6666666666666666,0.45,1.0,2.6666666666666665,0,2,0.0,1.0
2011-10-11,Canada,Puerto Rico,0.7185185185185184,0.3148148148148148,2.0,0.7,0.8,2.2,3.2,0.6,0.2,0.3333333333333333,395.0,173.0,222.0,1658.3778531802586,1300.4543684999085,357.92348468035016,7.7039338850976575,6.0,1.7039338850976575,0.9090909090909091,1.142857142857143,1.0,3.0,0,1,0.0,0.0
2011-10-11,China,Iraq,0.6814814814814815,0.5555555555555555,2.3,1.1,0.9,0.7,3.6,0.8,0.25,0.25,1000.0,307.0,693.0,1712.328133422184,1592.5999467039508,119.72818671823325,7.170696227168975,6.657206831862575,0.5134893953063999,3.2857142857142856,0.8181818181818181,0.2,2.6,0,2,0.0,1.0
2011-10-11,Croatia,Latvia,0.7222222222222221,0.5111111111111112,1.8,0.8,1.2,1.2,1.6,1.2,0.2,0.2,1057.0,460.0,597.0,1854.4597808143305,1539.75208112731,314.7076996870205,8.377334483836115,6.158969722213698,2.218364761622418,1.5,1.4999999999999998,1.0,3.0,0,0,2.0,0.0
2011-10-11,Guatemala,Belize,0.6074074074074074,0.41851851851851846,1.7,1.1,1.8,2.2,2.8,2.6,0.15,0.15,302.0,195.0,107.0,1563.591080119245,1355.997473880742,207.59360623850284,6.0,6.0,0.0,0.7727272727272726,1.6363636363636362,0.6666666666666666,2.5,0,0,3.0,1.0
2011-10-11,France,Bosnia and Herzegovina,0.7407407407407407,0.7037037037037037,1.5,0.5,1.6,0.8,1.6,2.0,0.3,0.1,956.0,839.0,117.0,1798.5256987178147,1687.994272464641,110.53142625317378,8.888763173295287,7.964701009657735,0.9240621636375517,1.875,3.2,1.0,2.0,0,1,1.0,1.0
2011-10-11,Georgia,Greece,0.3851851851851852,0.7925925925925926,0.8,1.3,1.2,0.6,0.6,1.6,0.35,0.3,499.0,1000.0,-501.0,1488.3420960000178,1776.6206416876912,-288.2785456876734,6.264997864039144,7.170696227168975,-0.9056983631298303,1.3333333333333335,0.923076923076923,0.0,2.6,0,2,1.0,2.0
2011-10-11,Germany,Belgium,1.0,0.6074074074074074,3.4,0.8,2.0,1.4,3.6,2.4,0.05,0.2,1290.0,729.0,561.0,1980.166944532361,1627.0052019733714,353.16174255898954,8.848800712314043,8.3618847697791,0.4869159425349423,2.428571428571429,2.5,1.0,3.0,0,0,3.0,1.0
2011-10-11,Italy,Northern Ireland,0.8222222222222223,0.3555555555555555,1.9,0.5,0.9,1.0,1.4,1.2,0.35,0.3,1142.0,477.0,665.0,1872.440354278902,1514.7577923123017,357.68256196660036,7.343694538898463,6.206251364289317,1.137443174609146,1.9,1.8,0.0,0.0,0,0,3.0,0.0
2011-10-11,Haiti,Curaçao,0.6,0.3037037037037037,2.2,1.2,1.1,1.7,3.8,0.8,0.4,0.21052631578947367,305.0,1000.0,-695.0,1520.7518407777604,1276.497265535858,244.25457524190233,7.126385437911946,7.170696227168975,-0.044310789257028915,1.2941176470588236,0.9166666666666667,0.75,2.5,0,1,2.0,2.0
2011-10-11,Hungary,Finland,0.711111111111111,0.35185185185185186,2.3,1.4,1.7,1.7,2.0,1.2,0.05,0.2,754.0,471.0,283.0,1675.4721453260192,1590.68378787187,84.78835745414926,6.802810264778297,6.189758948555664,0.6130513162226334,1.352941176470588,1.2142857142857144,0.6666666666666666,2.0,0,1,0.0,0.0
2011-10-11,Indonesia,Qatar,0.28888888888888886,0.4962962962962963,0.8,1.5,1.3,0.9,1.0,1.4,0.25,0.3,182.0,350.0,-168.0,1477.0447162268365,1573.3542496742916,-96.30953344745512,6.0,6.679386122175554,-0.6793861221755542,0.888888888888889,0.8666666666666667,1.0,3.0,0,2,2.0,3.0
2011-10-11,Iran,Bahrain,0.8296296296296295,0.46296296296296297,1.9,0.4,1.6,1.1,1.8,1.6,0.3,0.2,576.0,335.0,241.0,1778.5745661114063,1588.2160478059247,190.35851830548154,7.060743011135482,6.0,1.0607430111354823,1.727272727272727,3.2,0.42857142857142855,2.142857142857143,0,0,6.0,0.0
2011-10-11,El Salvador,Cayman Islands,0.625925925925926,0.1259259259259259,1.7,1.6,0.5,2.3,3.2,0.6,0.15,0.14285714285714285,390.0,84.0,306.0,1614.7937246694642,1265.0102371636722,349.783487505792,6.0,6.0,0.0,0.7391304347826088,0.3125,1.0,5.0,0,0,4.0,0.0
2011-10-11,Republic of Ireland,Armenia,0.7074074074074074,0.6555555555555556,1.4,0.7,2.1,1.0,1.2,2.4,0.5,0.15,749.0,610.0,139.0,1775.9212929578591,1501.3090642665356,274.6122286913235,6.794141680267375,6.526685732201276,0.2674559480660985,1.4,3.0000000000000004,1.0,1.0,0,0,2.0,1.0
2011-10-11,Chile,Peru,0.5,0.5925925925925927,1.0,1.3,1.3,1.0,1.2,1.6,0.15,0.1,932.0,724.0,208.0,1850.4867578778762,1696.9900477251326,153.49671015274362,7.078943964230919,6.749911925760416,0.329032038470503,1.0,1.0,0.7,2.9,0,0,4.0,2.0
2011-10-11,Japan,Tajikistan,0.8,0.6148148148148148,1.9,0.8,1.4,0.4,1.6,1.2,0.25,0.2,924.0,250.0,674.0,1863.172723819275,1500.598301018263,362.5744228010119,8.178180239703073,6.0,2.1781802397030727,3.8,1.7499999999999998,0.5,2.5,0,0,8.0,0.0
2011-10-11,Paraguay,Uruguay,0.37407407407407406,0.6703703703703704,0.7,1.1,1.8,1.2,0.6,2.2,0.45,0.35,825.0,1184.0,-359.0,1786.1100569797668,1869.0352146102698,-82.92515763050301,7.93036898894908,8.405294807692064,-0.47492581874298434,0.5833333333333334,1.6363636363636362,0.5,2.4,0,1,1.0,1.0
2011-10-11,South Korea,United Arab Emirates,0.725925925925926,0.37037037037037035,2.3,1.2,1.0,1.3,2.6,1.6,0.4,0.15,749.0,287.0,462.0,1834.2938949575578,1505.4989679881792,328.7949269693786,7.810139621305555,6.0,1.810139621305555,1.769230769230769,0.8333333333333334,0.8333333333333334,3.0,0,0,2.0,1.0
2011-10-11,Lebanon,Kuwait,0.2925925925925926,0.5333333333333333,0.9,2.2,1.3,1.4,1.4,1.8,0.1,0.25,163.0,352.0,-189.0,1321.799316699275,1672.7631604343308,-350.96384373505566,6.0,6.0,0.0,0.6428571428571429,0.5909090909090908,0.0,3.2,0,1,2.0,2.0
2011-10-11,Lithuania,Czech Republic,0.28518518518518515,0.562962962962963,0.7,1.4,1.7,0.7,0.4,1.4,0.1,0.25,459.0,656.0,-197.0,1533.9689870276993,1702.5695746850665,-168.6005876573672,6.156134283780759,7.91980349486495,-1.7636692110841912,1.0,1.2142857142857144,0.3333333333333333,2.3333333333333335,0,2,1.0,4.0
2011-10-11,North Macedonia,Slovakia,0.25555555555555554,0.47777777777777775,0.8,1.5,0.7,1.1,0.6,0.4,0.1,0.2,366.0,662.0,-296.0,1508.4003972036398,1643.9282672092315,-135.5278700055917,6.0,6.633270195488075,-0.6332701954880751,0.7272727272727273,0.4666666666666666,0.0,2.4,0,1,1.0,1.0
2011-10-11,Malta,Israel,0.06296296296296296,0.4814814814814815,0.4,2.3,1.1,1.1,0.6,1.2,0.1,0.25,138.0,677.0,-539.0,1273.8296937857515,1665.3511835396162,-391.52148975386467,6.0,6.662462233224408,-0.6624622332244083,0.36363636363636365,0.47826086956521746,0.0,3.3333333333333335,0,2,0.0,2.0
2011-10-11,Moldova,San Marino,0.17037037037037037,0.0,1.0,1.9,0.0,5.2,0.6,0.0,0.15,0.0,255.0,0.0,255.0,1393.3273489134403,1033.4317317601715,359.89561715326886,6.0,6.0,0.0,0.1923076923076923,0.0,1.0,2.0,0,0,4.0,0.0
2011-10-11,North Korea,Uzbekistan,0.5074074074074074,0.6925925925925926,0.8,1.3,1.9,1.4,1.6,2.2,0.25,0.15,1000.0,421.0,579.0,1582.7458342556065,1646.8834193312903,-64.13758507568377,7.170696227168975,7.391408926793068,-0.22071269962409357,0.5714285714285715,1.4615384615384615,0.5,2.5,0,2,0.0,1.0
2011-10-11,Panama,Nicaragua,0.6962962962962963,0.24814814814814815,1.7,0.8,0.7,1.7,1.8,1.0,0.3,0.15,564.0,124.0,440.0,1677.0041429992493,1251.9625196880513,425.041623311198,7.10244338738561,6.0,1.1024433873856099,1.0,0.8749999999999999,0.8888888888888888,3.2222222222222223,0,0,5.0,1.0
2011-10-11,Suriname,Dominican Republic,0.47407407407407404,0.38518518518518524,0.9,2.1,1.6,1.3,0.8,2.0,0.25,0.1,286.0,182.0,104.0,1456.9720929719015,1347.1321423539962,109.83995061790529,6.0,6.0,0.0,0.6923076923076923,0.7619047619047619,0.0,2.0,0,2,1.0,3.0
2011-10-11,Singapore,Jordan,0.3333333333333333,0.762962962962963,1.3,2.3,2.1,0.7,1.6,3.0,0.1,0.25,188.0,406.0,-218.0,1442.6412599198036,1675.091230677479,-232.44997075767537,6.0,6.777994250257461,-0.7779942502574606,1.8571428571428574,0.9130434782608696,0.5,3.0,0,2,0.0,3.0
2011-10-11,Spain,Scotland,1.0,0.5333333333333333,2.6,0.5,1.0,1.2,3.2,1.2,0.0,0.15,1605.0,572.0,1033.0,2090.3030428191137,1671.5174197719364,418.7856230471773,9.018509443140518,7.806991139368828,1.2115183037716903,2.166666666666667,2.0,1.0,5.0,0,0,3.0,1.0
2011-10-11,Saint Kitts and Nevis,Saint Lucia,0.3074074074074074,0.1925925925925926,0.8,2.9,1.3,3.5,1.4,1.8,0.15,0.0,1000.0,1000.0,0.0,1402.9429153236972,1252.505937980927,150.4369773427702,7.170696227168975,7.170696227168975,0.0,0.2285714285714286,0.4482758620689655,1.0,4.0,0,1,1.0,1.0
2011-10-11,Norway,Cyprus,0.6555555555555554,0.20740740740740737,1.4,0.8,1.3,2.2,0.8,0.2,0.3,0.3,835.0,398.0,437.0,1759.98720929956,1499.3195104907593,260.66769880880065,8.500053547089337,6.0,2.500053547089337,0.6363636363636362,1.625,1.0,3.0,0,0,3.0,1.0
2011-10-11,Kazakhstan,Austria,0.1111111111111111,0.3962962962962963,0.7,2.6,1.7,2.0,1.2,1.4,0.0,0.2,198.0,442.0,-244.0,1358.411995642187,1580.240898604252,-221.82890296206483,6.0,7.831529055099017,-1.8315290550990166,0.35,0.6538461538461539,0.0,2.0,0,1,0.0,0.0
2011-10-11,Sweden,Netherlands,0.7925925925925926,0.9444444444444444,3.2,1.0,3.6,0.6,3.4,4.0,0.15,0.05,792.0,1571.0,-779.0,1774.7854177617028,2047.042668836282,-272.25725107457924,8.321740804032657,8.828675958623375,-0.5069351545907175,5.333333333333334,3.6,0.0,2.5,0,0,3.0,2.0
2011-10-11,Switzerland,Montenegro,0.4518518518518519,0.6185185185185186,1.1,1.1,1.0,0.7,1.8,1.0,0.3,0.5294117647058824,886.0,777.0,109.0,1759.58499550654,1636.0026931961884,123.58230231035168,8.251899381299062,6.841959283571718,1.4099400977273433,1.5714285714285716,0.9090909090909091,0.0,1.0,0,0,2.0,0.0
2011-10-11,Thailand,Saudi Arabia,0.5037037037037037,0.4037037037037037,1.0,0.7,1.2,1.3,1.4,1.8,0.3,0.3,274.0,359.0,-85.0,1562.6241863186513,1640.5629592860855,-77.93877296743426,6.0,7.008744721550437,-1.0087447215504373,0.7692307692307692,1.7142857142857144,0.0,5.0,0,1,0.0,0.0
2011-10-11,Trinidad and Tobago,Barbados,0.3814814814814814,0.14074074074074075,1.1,1.8,0.4,2.2,1.2,0.0,0.25,0.2,414.0,148.0,266.0,1612.6818812630852,1385.1329607716684,227.54892049141677,6.021697250531672,6.0,0.021697250531672374,0.5,0.22222222222222224,1.0,2.0,0,0,4.0,0.0
2011-10-11,Turkey,Azerbaijan,0.562962962962963,0.3074074074074074,1.4,1.1,1.1,2.6,1.2,1.4,0.25,0.15,754.0,359.0,395.0,1718.425329793672,1431.7906315246858,286.6346982689863,8.354363349143007,6.0,2.354363349143007,0.5384615384615384,1.0,0.6666666666666666,1.6666666666666667,0,0,1.0,0.0
2011-10-11,Venezuela,Argentina,0.4703703703703704,0.7333333333333332,1.1,1.3,1.9,0.9,1.2,1.8,0.3,0.15,598.0,1024.0,-426.0,1726.1555400362258,1880.9949535397327,-154.83941350350688,6.500799779134208,8.644485226316629,-2.1436854471824214,1.2222222222222223,1.4615384615384615,0.0,4.0,0,0,1.0,0.0
2011-10-11,Russia,Andorra,0.737037037037037,0.0,1.1,0.5,0.1,2.5,1.0,0.0,0.15,0.0,954.0,0.0,954.0,1763.7707350782202,1102.7403749784096,661.0303600998107,7.109341351281261,6.0,1.1093413512812607,0.44000000000000006,0.2,1.0,3.4,0,0,6.0,0.0
2011-10-11,Slovenia,Serbia,0.4,0.5851851851851851,1.0,0.8,1.4,1.3,0.6,1.6,0.2,0.2,732.0,855.0,-123.0,1639.0616351833933,1719.828380263015,-80.76674507962184,6.764229470344151,6.966594571353493,-0.20236510100934257,0.7692307692307692,1.7499999999999998,0.0,3.0,0,0,1.0,0.0
2011-10-15,Grenada,Saint Vincent and the Grenadines,0.13333333333333333,0.28148148148148144,0.6,3.4,0.8,2.5,1.2,0.6,0.05,0.05,265.0,1000.0,-735.0,1336.5955796261737,1428.4228353102044,-91.82725568403066,6.0,7.170696227168975,-1.1706962271689747,0.24,0.23529411764705885,0.0,3.0,0,1,1.0,1.0
2011-11-11,Iraq,China,0.5888888888888889,0.5703703703703703,0.8,0.6,2.2,1.2,1.0,3.2,0.2,0.25,379.0,1000.0,-621.0,1650.6290064536113,1716.9911506184415,-66.36214416483017,6.748707666353461,7.170696227168975,-0.42198856081551384,0.6666666666666667,3.666666666666667,0.5,2.3333333333333335,1,0,1.0,0.0
2011-11-11,Chad,Tanzania,0.34074074074074073,0.5555555555555556,1.0,1.5,1.1,0.6,1.2,0.8,0.1,0.1,151.0,231.0,-80.0,1353.9701281536775,1447.3271597870632,-93.35703163338576,6.0,6.0,0.0,1.6666666666666667,0.7333333333333334,0.5,2.5,0,2,1.0,2.0
2011-11-11,Bosnia and Herzegovina,Portugal,0.7222222222222222,0.6296296296296297,1.7,0.8,2.1,1.3,2.2,2.8,0.15,0.25,864.0,1044.0,-180.0,1691.6690602490473,1866.3956145369996,-174.72655428795224,7.977452791307928,8.77656514744658,-0.7991123561386511,1.3076923076923077,2.625,0.0,1.0,0,1,0.0,0.0
2011-11-11,Bahrain,Iran,0.42962962962962964,0.8407407407407407,1.6,1.6,2.2,0.3,1.4,3.0,0.2,0.25,324.0,626.0,-302.0,1594.2898840572698,1780.1104800010596,-185.82059594378984,6.0,7.0968948609227,-1.0968948609227,3.2,1.375,0.25,2.625,0,1,1.0,1.0
2011-11-11,Colombia,Venezuela,0.6481481481481481,0.5074074074074074,1.3,1.0,0.9,1.2,1.0,0.8,0.2,0.3,757.0,632.0,125.0,1755.1365574506747,1694.6259133565127,60.51064409416199,8.130925807821292,6.572847462016131,1.5580783458051615,1.0833333333333335,0.9,0.6,1.7,0,1,1.0,1.0
2011-11-11,Argentina,Bolivia,0.6185185185185186,0.17407407407407408,1.8,1.0,0.7,1.8,1.6,0.8,0.15,0.2,1030.0,273.0,757.0,1908.3674139447808,1543.2000949025073,365.16731904227345,8.64702249438199,6.0,2.6470224943819893,1.0,0.7,0.6,3.5,0,1,1.0,1.0
2011-11-11,Antigua and Barbuda,Haiti,0.725925925925926,0.5962962962962963,3.3,1.4,2.4,1.4,4.8,3.8,0.1,0.4,381.0,307.0,74.0,1496.0033005865068,1531.101381762823,-35.0980811763161,6.0,7.129223974042346,-1.129223974042346,2.357142857142857,1.7142857142857144,0.0,1.0,0,0,1.0,0.0
2011-11-11,Bermuda,Barbados,0.4555555555555556,0.12962962962962962,1.3,1.4,0.4,2.5,0.8,0.0,0.3125,0.15,225.0,164.0,61.0,1430.3478047150343,1364.4060321692746,65.9417725457597,6.0,6.0,0.0,0.52,0.28571428571428575,0.5,2.5,0,0,2.0,1.0
2011-11-11,Czech Republic,Montenegro,0.5925925925925927,0.5407407407407407,1.4,0.8,0.9,0.8,1.8,0.8,0.25,0.5,600.0,655.0,-55.0,1697.7237847985903,1652.0219552118808,45.70182958670944,7.881050905872933,6.619420127144324,1.261630778728609,1.7499999999999998,1.125,0.5,2.5,0,0,2.0,0.0
2011-11-11,Guinea-Bissau,Togo,0.22023809523809523,0.5,0.625,1.625,1.1,1.0,0.2,0.4,0.25,0.15,106.0,359.0,-253.0,1364.1612037446146,1494.1009560718148,-129.93975232720027,6.0,6.0,0.0,0.625,0.676923076923077,0.0,1.5,0,1,1.0,1.0
2011-11-11,Guatemala,Grenada,0.7,0.1925925925925926,2.0,1.0,0.7,3.2,2.6,1.2,0.15,0.1,340.0,270.0,70.0,1582.474968488944,1368.2691345699568,214.20583391898708,6.0,6.0,0.0,0.625,0.7,1.0,4.0,0,0,3.0,0.0
2011-11-11,Guyana,Trinidad and Tobago,0.48888888888888893,0.48888888888888893,1.1,1.5,1.3,1.5,1.6,2.0,0.08333333333333333,0.25,346.0,433.0,-87.0,1516.8838556611377,1565.3079806042333,-48.42412494309565,6.0,6.080159916229071,-0.08015991622907137,0.7333333333333334,0.8666666666666667,0.5,2.5,0,0,2.0,1.0
2011-11-11,Estonia,Republic of Ireland,0.5740740740740741,0.7592592592592593,1.5,1.4,1.5,0.7,1.6,1.2,0.15,0.45,542.0,812.0,-270.0,1559.5900013531716,1776.9377703387731,-217.34776898560153,6.3726940867841355,6.899364314892501,-0.5266702281083653,2.142857142857143,1.0714285714285714,0.0,2.0,0,2,0.0,4.0
2011-11-11,Equatorial Guinea,Madagascar,0.17777777777777778,0.4851851851851851,0.7,1.7,1.5,1.3,0.4,0.4,0.0,0.2,140.0,111.0,29.0,1354.1811550811271,1396.6273471034046,-42.4461920222775,6.0,6.0,0.0,0.5384615384615384,0.8823529411764706,0.5,2.5,0,0,2.0,0.0
2011-11-11,Dominican Republic,Cayman Islands,0.4592592592592593,0.11481481481481483,1.9,1.4,0.5,2.2,2.2,0.4,0.1,0.13333333333333333,245.0,51.0,194.0,1336.5468616981088,1250.0822226078924,86.46463909021645,6.0,6.0,0.0,0.8636363636363635,0.35714285714285715,0.0,1.0,0,0,4.0,0.0
2011-11-11,Djibouti,Namibia,0.05185185185185185,0.274074074074074,0.3,3.8,1.0,2.9,0.4,1.0,0.05,0.2,12.0,248.0,-236.0,1131.5986928796035,1413.3510223681658,-281.7523294885623,6.0,6.0,0.0,0.10344827586206896,0.2631578947368421,0.5,2.5,0,2,0.0,4.0
2011-11-11,Comoros,Mozambique,0.0,0.537037037037037,1.0,5.0,0.9,0.7,1.0,0.6,0.0,0.2222222222222222,72.0,281.0,-209.0,1223.2727797145842,1496.478710595448,-273.2059308808639,6.0,6.0,0.0,1.4285714285714286,0.18,0.5,2.5,0,2,0.0,1.0
2011-11-11,Saudi Arabia,Thailand,0.4111111111111111,0.5037037037037037,1.2,1.3,1.0,0.7,1.8,1.4,0.35,0.35,341.0,275.0,66.0,1636.1757695674537,1565.7527284158052,70.42304115164848,6.986404651964616,6.0,0.9864046519646159,1.7142857142857144,0.7692307692307692,0.75,3.75,0,0,3.0,0.0
2011-11-11,Jordan,Singapore,0.8111111111111111,0.3074074074074074,2.4,0.7,1.3,2.0,3.4,1.4,0.25,0.1,428.0,185.0,243.0,1671.962688580325,1447.6354530605747,224.32723551975027,6.800911985693438,6.0,0.8009119856934381,1.2,1.8571428571428574,0.6666666666666666,3.0,0,0,2.0,0.0
2011-11-11,Eritrea,Rwanda,0.362962962962963,0.45185185185185184,1.4,1.9,0.6,0.9,1.6,0.4,0.2,0.2,28.0,277.0,-249.0,1345.014889508296,1407.74553628326,-62.73064677496404,6.0,6.0,0.0,1.5555555555555554,0.3157894736842105,0.0,2.8,0,1,1.0,1.0
2011-11-11,Kuwait,Lebanon,0.5333333333333333,0.34074074074074073,1.4,1.5,1.0,2.1,2.2,1.8,0.3,0.15,350.0,171.0,179.0,1665.059729196846,1390.9449114827726,274.1148177140735,6.0,6.0,0.0,0.6666666666666666,0.6666666666666666,0.5,3.3333333333333335,0,2,0.0,1.0
2011-11-11,Paraguay,Ecuador,0.4111111111111111,0.4185185185185185,0.8,1.1,1.2,1.2,0.2,0.8,0.5,0.3,785.0,580.0,205.0,1748.579263088958,1739.9549000392783,8.624363049679687,7.908784697144408,8.13398853304411,-0.22520383589970283,0.6666666666666667,1.0909090909090908,0.4,3.1,0,0,2.0,1.0
2011-11-11,Belize,Saint Vincent and the Grenadines,0.3888888888888888,0.26666666666666666,1.8,2.1,0.8,2.6,1.8,0.8,0.15,0.1,177.0,1000.0,-823.0,1324.323918936959,1409.5389469405054,-85.21502800354642,6.0,7.170696227168975,-1.1706962271689747,0.6923076923076923,0.38095238095238093,0.5,2.5,0,1,1.0,1.0
2011-11-11,Nicaragua,Dominica,0.17037037037037037,0.18518518518518517,0.6,2.2,0.6,3.6,1.2,0.2,0.15,0.21428571428571427,115.0,151.0,-36.0,1247.0561181800826,1250.701924366852,-3.6458061867692777,6.0,6.0,0.0,0.16666666666666666,0.2727272727272727,1.0,2.0,0,0,1.0,0.0
2011-11-11,Puerto Rico,Saint Lucia,0.3592592592592593,0.24444444444444446,0.6,1.8,1.4,3.3,0.6,1.6,0.38461538461538464,0.05,199.0,1000.0,-801.0,1309.055884890664,1247.2167014672252,61.839183423438726,6.0,7.170696227168975,-1.1706962271689747,0.18181818181818182,0.7777777777777777,0.5,2.5,0,0,4.0,0.0
2011-11-11,Lesotho,Burundi,0.04444444444444444,0.3,0.3,2.3,0.6,1.7,0.0,0.4,0.1,0.1,114.0,183.0,-69.0,1292.4158616224672,1382.1070167036783,-89.69115508121104,6.0,6.0,0.0,0.17647058823529413,0.2608695652173913,0.5,2.5,0,0,1.0,0.0
2011-11-11,Oman,Australia,0.47777777777777775,0.8481481481481481,0.8,1.0,2.3,0.5,0.8,2.8,0.3,0.2,317.0,868.0,-551.0,1610.8165261131062,1872.7819275028196,-261.9654013897134,6.0,7.621903787792288,-1.621903787792288,1.6,2.3,0.0,2.25,0,0,1.0,0.0
